slice,alias,plant_number,leaf_number,all,count,total_area,scan_date,notes,USDA_symbol,petiole,plot
AG2-p1_ALL,AG2,1,NA,TRUE,15,18.33,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p1-l1,AG2,1,1,FALSE,2,5.465,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p1-l2,AG2,1,2,FALSE,3,5.293,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p1-l3,AG2,1,3,FALSE,3,2.973,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p2_ALL,AG2,2,NA,TRUE,14,21.885,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p2-l1,AG2,2,1,FALSE,2,3.34,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p2-l2,AG2,2,2,FALSE,2,3.54,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p2-l3,AG2,2,3,FALSE,2,4.045,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p3_ALL,AG2,3,NA,TRUE,22,39.873,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p3-l1,AG2,3,1,FALSE,4,6.738,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p3-l2,AG2,3,2,FALSE,1,4.968,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p3-l3,AG2,3,3,FALSE,3,5.937,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p4_ALL,AG2,4,NA,TRUE,16,14.116,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p4-l1,AG2,4,1,FALSE,1,3.236,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p4-l2,AG2,4,2,FALSE,3,4.281,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p4-l3,AG2,4,3,FALSE,1,2.733,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p5_ALL,AG2,5,NA,TRUE,23,32.248,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p5-l1,AG2,5,1,FALSE,1,3.834,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p5-l2,AG2,5,2,FALSE,1,2.823,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p5-l3,AG2,5,3,FALSE,2,2.533,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p6_ALL,AG2,6,NA,TRUE,15,35.402,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p6-l1,AG2,6,1,FALSE,3,7.372,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p6-l2,AG2,6,2,FALSE,1,5.843,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p6-l3,AG2,6,3,FALSE,2,4.88,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p7_ALL,AG2,7,NA,TRUE,14,42.174,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p7-l1,AG2,7,1,FALSE,2,7.885,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p7-l2,AG2,7,2,FALSE,1,5.526,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p7-l3,AG2,7,3,FALSE,1,5.99,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p8_ALL,AG2,8,NA,TRUE,17,25.683,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p8-l1,AG2,8,1,FALSE,3,5.271,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p8-l2,AG2,8,2,FALSE,1,2.894,2017-04-20,,AGHE2,FALSE,non_plot
AG2-p8-l3,AG2,8,3,FALSE,1,5.687,2017-04-20,,AGHE2,FALSE,non_plot
AVBA-p1_ALL-lVS,AVBA,1,NA,TRUE,33,25.316,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p1-l1,AVBA,1,1,FALSE,6,2.91,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p1-l2,AVBA,1,2,FALSE,5,5.159,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p1-l3,AVBA,1,3,FALSE,1,3.76,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p2-l1,AVBA,2,1,FALSE,1,6.193,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p2-l2,AVBA,2,2,FALSE,1,3.183,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p2-l3,AVBA,2,3,FALSE,1,6.96,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p3-l1,AVBA,3,1,FALSE,1,3.24,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p3-l2,AVBA,3,2,FALSE,2,3.549,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p3-l3,AVBA,3,3,FALSE,1,3.685,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p4-l1,AVBA,4,1,FALSE,1,5.303,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p4-l2,AVBA,4,2,FALSE,1,8.172,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p4-l3,AVBA,4,3,FALSE,1,6.872,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p5-l1,AVBA,5,1,FALSE,1,5.274,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p5-l2,AVBA,5,2,FALSE,1,6.216,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p5-l3,AVBA,5,3,FALSE,1,6.638,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p6-l1,AVBA,6,1,FALSE,1,4.971,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p6-l2,AVBA,6,2,FALSE,1,4.446,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p6-l3,AVBA,6,3,FALSE,1,3.803,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p7-l1,AVBA,7,1,FALSE,1,4.321,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p7-l2,AVBA,7,2,FALSE,1,5.585,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p7-l3,AVBA,7,3,FALSE,1,3.618,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p8-l1,AVBA,8,1,FALSE,1,6.215,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p8-l2,AVBA,8,2,FALSE,1,4.906,2017-04-21,,AVBA,FALSE,non_plot
AVBA-p8-l3,AVBA,8,3,FALSE,1,3.956,2017-04-21,,AVBA,FALSE,non_plot
BRDI-p1_ALL-lVS,BRDI,1,NA,TRUE,22,86.868,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p1-l1,BRDI,1,1,FALSE,1,11.14,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p1-l2,BRDI,1,2,FALSE,1,11.718,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p1-l3,BRDI,1,3,FALSE,1,8.894,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p2_ALL-lVS,BRDI,2,NA,TRUE,22,55.845,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p2-l1,BRDI,2,1,FALSE,3,9.716,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p2-l2,BRDI,2,2,FALSE,3,6.943,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p2-l3,BRDI,2,3,FALSE,2,6.198,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p3_ALL-lVS,BRDI,3,NA,TRUE,31,137.511,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p3-l1,BRDI,3,1,FALSE,1,15.32,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p3-l2,BRDI,3,2,FALSE,3,13.056,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p3-l3,BRDI,3,3,FALSE,3,10.317,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p4_ALL-lVS,BRDI,4,NA,TRUE,7,19.803,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p4-l1,BRDI,4,1,FALSE,3,5.852,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p4-l2,BRDI,4,2,FALSE,3,11.663,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p4-l3,BRDI,4,3,FALSE,3,7.442,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p5_ALL-lVS,BRDI,5,NA,TRUE,29,131.755,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p5-l1,BRDI,5,1,FALSE,1,11.835,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p5-l2,BRDI,5,2,FALSE,2,10.222,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p5-l3,BRDI,5,3,FALSE,3,11.141,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p6_ALL-lVS,BRDI,6,NA,TRUE,8,20.676,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p6-l1,BRDI,6,1,FALSE,3,8.101,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p6-l2,BRDI,6,2,FALSE,1,6.06,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p6-l3,BRDI,6,3,FALSE,2,12.133,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p7_ALL-lVS1,BRDI,7,NA,TRUE,14,60.489,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p7_ALL-lVS2,BRDI,7,NA,TRUE,25,90.328,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p7-l1,BRDI,7,1,FALSE,3,9.984,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p7-l2,BRDI,7,2,FALSE,2,11.87,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p7-l3,BRDI,7,3,FALSE,4,16.924,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p8_ALL-lVS,BRDI,8,NA,TRUE,17,51.239,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p8-l1,BRDI,8,1,FALSE,1,9.923,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p8-l2,BRDI,8,2,FALSE,3,13.833,2017-04-21,,BRDI3,FALSE,non_plot
BRDI-p8-l3,BRDI,8,3,FALSE,3,9.825,2017-04-21,,BRDI3,FALSE,non_plot
ERMO-p1-l1,ERMO,1,1,FALSE,10,11.139,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p1-l2,ERMO,1,2,FALSE,10,9.934,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p1-l3,ERMO,1,3,FALSE,10,14.023,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p2-l1,ERMO,2,1,FALSE,10,17.811,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p2-l2,ERMO,2,2,FALSE,10,16.311,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p2-l3,ERMO,2,3,FALSE,10,10.709,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p3-l1,ERMO,3,1,FALSE,9,7.002,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p3-l2,ERMO,3,2,FALSE,9,8.956,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p3-l3,ERMO,3,3,FALSE,5,6.521,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p4-l1,ERMO,4,1,FALSE,9,9.835,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p4-l2,ERMO,4,2,FALSE,8,6.352,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p4-l3,ERMO,4,3,FALSE,9,3.447,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p5-l1,ERMO,5,1,FALSE,9,9.112,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p5-l2,ERMO,5,2,FALSE,10,4.715,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p5-l3,ERMO,5,3,FALSE,9,7.476,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p6-l1,ERMO,6,1,FALSE,12,12.95,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p6-l2,ERMO,6,2,FALSE,9,5.838,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p6-l3,ERMO,6,3,FALSE,8,5.568,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p7-l1,ERMO,7,1,FALSE,9,4.854,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
ERMO-p8-l1,ERMO,8,1,FALSE,10,6.544,2017-04-21,no_petiole,ERMO7,FALSE,non_plot
LOST-p5-l1,LOST,5,1,FALSE,9,0.93,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p6-l1,LOST,6,1,FALSE,7,0.599,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p7-l1,LOST,7,1,FALSE,12,1.291,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p8-l1,LOST,8,1,FALSE,8,0.623,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p1-l1,LOST,1,1,FALSE,1,0.181,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p1-l2,LOST,1,2,FALSE,1,0.128,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p1-l3,LOST,1,3,FALSE,1,0.161,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p2-l1,LOST,2,1,FALSE,1,0.106,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p2-l2,LOST,2,2,FALSE,1,0.128,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p2-l3,LOST,2,3,FALSE,1,0.098,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p3-l1,LOST,3,1,FALSE,1,0.126,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p3-l2,LOST,3,2,FALSE,1,0.11,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p3-l3,LOST,3,3,FALSE,1,0.1,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p4-l1,LOST,4,1,FALSE,1,0.181,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p4-l2,LOST,4,2,FALSE,1,0.108,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LOST-p4-l3,LOST,4,3,FALSE,1,0.164,2017-04-21,no_petiole,LOST4,FALSE,non_plot
LUBI-p1-l1,LUBI,1,1,FALSE,7,2.311,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p1-l2,LUBI,1,2,FALSE,6,1.409,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p1-l3,LUBI,1,3,FALSE,7,2.158,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p2-l1,LUBI,2,1,FALSE,8,1.126,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p2-l2,LUBI,2,2,FALSE,6,1.371,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p2-l3,LUBI,2,3,FALSE,8,2.387,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p3-l1,LUBI,3,1,FALSE,8,2.593,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p3-l2,LUBI,3,2,FALSE,6,2.789,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p3-l3,LUBI,3,3,FALSE,6,1.464,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p4-l1,LUBI,4,1,FALSE,7,1.799,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p4-l2,LUBI,4,2,FALSE,8,1.491,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p4-l3,LUBI,4,3,FALSE,1,0.914,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p5-l1,LUBI,5,1,FALSE,8,1.707,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p5-l2,LUBI,5,2,FALSE,7,1.634,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p5-l3,LUBI,5,3,FALSE,1,1.16,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p6-l1,LUBI,6,1,FALSE,7,2.783,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p6-l2,LUBI,6,2,FALSE,7,1.422,2017-04-21,no_petiole,LUBI,FALSE,non_plot
LUBI-p6-l3,LUBI,6,3,FALSE,8,2.174,2017-04-21,no_petiole,LUBI,FALSE,non_plot
TRAL-p2_focal-lVS,TRAL,2,1,FALSE,3,0.38,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p3_focal-lVS,TRAL,3,1,FALSE,3,1.024,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p4_focal-lVS,TRAL,4,1,FALSE,3,1.099,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p5_focal-lVS,TRAL,5,1,FALSE,3,1.832,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p6_focal-lVS,TRAL,6,1,FALSE,3,0.39,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p7_focal-lVS,TRAL,7,1,FALSE,3,0.484,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p8_focal-lVS,TRAL,8,1,FALSE,3,0.949,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p1_focal-lVS,TRAL,1,1,FALSE,3,1.422,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p2_focal-lVS,TRAL,2,2,FALSE,3,1.268,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p4_focal-lVS,TRAL,4,2,FALSE,3,2.92,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p5_focal-lVS,TRAL,5,2,FALSE,3,0.667,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p6_focal-lVS,TRAL,6,2,FALSE,3,0.905,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p7_focal-lVS,TRAL,7,2,FALSE,3,0.617,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p8_focal-lVS,TRAL,8,2,FALSE,3,1.124,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p1_focal-lVS,TRAL,1,2,FALSE,3,1.356,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p3_focal-lVS,TRAL,3,2,FALSE,3,0.905,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p2_focal-lVS,TRAL,2,3,FALSE,3,0.665,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p4_focal-lVS,TRAL,4,3,FALSE,3,2.759,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p5_focal-lVS,TRAL,5,3,FALSE,3,2.057,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p6_focal-lVS,TRAL,6,3,FALSE,3,0.813,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p7_focal-lVS,TRAL,7,3,FALSE,3,2.254,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p8_focal-lVS,TRAL,8,3,FALSE,3,1.01,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p1_focal-lVS,TRAL,1,3,FALSE,3,2.216,2017-04-21,,TRAL5,FALSE,non_plot
TRAL-p1_all-lvs,TRAL,1,NA,TRUE,125,42.845,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p2_all-lvs,TRAL,2,NA,TRUE,23,3.876,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p3_all-lvs,TRAL,3,NA,TRUE,3,0.927,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p4_all-lvs,TRAL,4,NA,TRUE,33,13.96,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p5_all-lvs,TRAL,5,NA,TRUE,9,1.997,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p6_all-lvs,TRAL,6,NA,TRUE,6,1.772,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p7_all-lvs,TRAL,7,NA,TRUE,6,3.385,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
TRAL-p8_all-lvs,TRAL,8,NA,TRUE,29,7.829,2017-04-21,no_petiole,TRAL5,FALSE,non_plot
gilia-p1-all,GILIA,1,NA,TRUE,32,16.007,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p1-l1,GILIA,1,1,FALSE,1,0.838,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p1-l2,GILIA,1,2,FALSE,1,0.838,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p1-l3,GILIA,1,3,FALSE,1,0.785,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p2-all,GILIA,2,NA,TRUE,49,31.217,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p2-l1,GILIA,2,1,FALSE,1,1.763,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p2-l2,GILIA,2,2,FALSE,1,1.433,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p2-l3,GILIA,2,3,FALSE,1,1.861,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p3-all,GILIA,3,NA,TRUE,31,28.435,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p3-l1,GILIA,3,1,FALSE,1,1.469,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p3-l2,GILIA,3,2,FALSE,1,2.137,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p3-l3,GILIA,3,3,FALSE,1,1.449,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p4-all,GILIA,4,NA,TRUE,52,33.335,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p4-l1,GILIA,4,1,FALSE,1,1.975,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p4-l2,GILIA,4,2,FALSE,1,1.709,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p4-l3,GILIA,4,3,FALSE,1,1.693,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p5-all,GILIA,5,NA,TRUE,54,28.701,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p5-l1,GILIA,5,1,FALSE,2,1.534,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p5-l2,GILIA,5,2,FALSE,2,1.758,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p5-l3,GILIA,5,3,FALSE,2,1.936,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p6-all,GILIA,6,NA,TRUE,31,30.461,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p6-l1,GILIA,6,1,FALSE,2,1.865,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p6-l2,GILIA,6,2,FALSE,2,1.577,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p6-l3,GILIA,6,3,FALSE,2,1.871,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p7-all,GILIA,7,NA,TRUE,41,32.284,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p7-l1,GILIA,7,1,FALSE,2,2.628,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p7-l2,GILIA,7,2,FALSE,2,2.169,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p7-l3,GILIA,7,3,FALSE,2,2.283,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p8-all,GILIA,8,NA,TRUE,33,23.132,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p8-l1,GILIA,8,1,FALSE,1,1.475,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p8-l2,GILIA,8,2,FALSE,6,1.043,2017-03-22,with_petiole,GIOC,TRUE,non_plot
gilia-p8-l3,GILIA,8,3,FALSE,1,1.047,2017-03-22,with_petiole,GIOC,TRUE,non_plot
lebo-p1-all,LEBO,1,NA,TRUE,39,37.673,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p1-l1,LEBO,1,1,FALSE,1,2.209,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p1-l2,LEBO,1,2,FALSE,1,2.906,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p1-l3,LEBO,1,3,FALSE,1,1.024,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p2-all,LEBO,2,NA,TRUE,28,17.038,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p2-l1,LEBO,2,1,FALSE,1,1.63,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p2-l2,LEBO,2,2,FALSE,1,1.402,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p2-l3,LEBO,2,3,FALSE,1,0.914,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p3-all,LEBO,3,NA,TRUE,32,20.438,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p3-l1,LEBO,3,1,FALSE,1,1.672,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p3-l2,LEBO,3,2,FALSE,1,1.446,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p3-l3,LEBO,3,3,FALSE,1,1.204,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p4-all,LEBO,4,NA,TRUE,18,12.493,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p4-l1,LEBO,4,1,FALSE,3,2.281,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p4-l2,LEBO,4,2,FALSE,2,2.075,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p4-l3,LEBO,4,3,FALSE,4,1.179,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p5-all,LEBO,5,NA,TRUE,58,54.143,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p5-l1,LEBO,5,1,FALSE,4,1.944,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p5-l2,LEBO,5,2,FALSE,1,2.428,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p5-l3,LEBO,5,3,FALSE,3,1.299,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p6-all-1,LEBO,6,NA,TRUE,47,46.606,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p6-all-2,LEBO,6,NA,TRUE,51,54.118,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p6-l1,LEBO,6,1,FALSE,4,2.103,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p6-l2,LEBO,6,2,FALSE,1,1.277,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p6-l3,LEBO,6,3,FALSE,1,1.213,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p7-all,LEBO,7,NA,TRUE,21,15.196,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p7-l1,LEBO,7,1,FALSE,1,2.12,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p7-l2,LEBO,7,2,FALSE,1,1.251,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p7-l3,LEBO,7,3,FALSE,1,1.016,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p8-all,LEBO,8,NA,TRUE,40,49.996,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p8-l1,LEBO,8,1,FALSE,1,2.508,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p8-l2,LEBO,8,2,FALSE,1,3.779,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
lebo-p8-l3,LEBO,8,3,FALSE,1,1.323,2017-03-22,with_petiole,LEBI4,TRUE,non_plot
BOIN-p1_focal-leaves,BOIN,1,1,FALSE,1,3.396,2017-04-22,,BOIN3,FALSE,non_plot
BOIN-p2_focal-leaves,BOIN,2,1,FALSE,1,1.315,2017-04-22,,BOIN3,FALSE,non_plot
