sequence,date,species,USDA_symbol,plot,plant_number,leaf_number,petiole,leaf_length_cm,leaf_width_cm,wet_mass_g,dry_mass_g,SLA,LDMC,LA,censor
941,2017-04-15,saco,SACO6,741,1,2,FALSE,3.5,2.2,0.13132,0.02326,NA,0.1771245811757539,NA,FALSE
942,2017-04-15,saco,SACO6,741,1,3,FALSE,2.9,1.8,0.07952,0.01355,NA,0.170397384305835,NA,FALSE
943,2017-04-15,saco,SACO6,741,2,1,FALSE,2.8,2.5,0.10487,0.02468,NA,0.23533899113187756,NA,FALSE
944,2017-04-15,saco,SACO6,741,2,2,FALSE,3.3,2.2,0.11673,0.028,100.85714285714285,0.23986978497387132,2.824,FALSE
944,2017-04-15,saco,SACO6,741,2,2,FALSE,3.3,2.2,0.11673,0.028,112.46428571428571,0.23986978497387132,3.149,FALSE
944,2017-04-15,saco,SACO6,741,2,2,FALSE,3.3,2.2,0.11673,0.028,68.5,0.23986978497387132,1.918,FALSE
945,2017-04-15,saco,SACO6,741,2,3,FALSE,2.6,1.3,0.07914,0.0197,NA,0.24892595400555975,NA,FALSE
946,2017-04-15,saco,SACO6,741,3,1,FALSE,2.2,1.3,0.0596,0.01578,NA,0.2647651006711409,NA,FALSE
947,2017-04-15,saco,SACO6,741,3,2,FALSE,2.3,1.2,0.06537,0.01677,NA,0.2565396971087655,NA,FALSE
948,2017-04-15,saco,SACO6,741,3,3,FALSE,1.8,1.1,0.04705,0.0112,131.51785714285714,0.23804463336875664,1.473,FALSE
948,2017-04-15,saco,SACO6,741,3,3,FALSE,1.8,1.1,0.04705,0.0112,141.33928571428572,0.23804463336875664,1.583,FALSE
948,2017-04-15,saco,SACO6,741,3,3,FALSE,1.8,1.1,0.04705,0.0112,111.25,0.23804463336875664,1.246,FALSE
949,2017-04-15,mica,MICA,743,1,1,FALSE,1.5,0.4,0.00591,0.00196,239.79591836734693,0.3316412859560067,0.47,FALSE
949,2017-04-15,mica,MICA,743,1,1,FALSE,1.5,0.4,0.00591,0.00196,178.0612244897959,0.3316412859560067,0.349,FALSE
949,2017-04-15,mica,MICA,743,1,1,FALSE,1.5,0.4,0.00591,0.00196,83.16326530612245,0.3316412859560067,0.163,FALSE
950,2017-04-15,mica,MICA,743,1,2,FALSE,1.4,0.2,0.00456,0.0014,NA,0.30701754385964913,NA,FALSE
951,2017-04-15,mica,MICA,743,1,3,FALSE,0.9,0.2,0.00166,5.6e-4,NA,0.3373493975903614,NA,FALSE
952,2017-04-15,mica,MICA,743,2,1,FALSE,0.8,0.2,0.00136,4.4e-4,NA,0.32352941176470584,NA,FALSE
953,2017-04-15,mica,MICA,743,2,2,FALSE,0.9,0.2,0.00166,4.6e-4,323.9130434782608,0.27710843373493976,0.149,FALSE
953,2017-04-15,mica,MICA,743,2,2,FALSE,0.9,0.2,0.00166,4.6e-4,352.17391304347825,0.27710843373493976,0.162,FALSE
953,2017-04-15,mica,MICA,743,2,2,FALSE,0.9,0.2,0.00166,4.6e-4,341.30434782608694,0.27710843373493976,0.157,FALSE
954,2017-04-15,mica,MICA,743,2,3,FALSE,0.8,0.2,0.00151,3.5e-4,NA,0.23178807947019867,NA,FALSE
955,2017-04-15,mica,MICA,743,3,1,FALSE,0.9,0.3,0.00188,5.6e-4,NA,0.2978723404255319,NA,FALSE
956,2017-04-15,mica,MICA,743,3,2,FALSE,1,0.3,0.00203,6e-4,NA,0.29556650246305416,NA,FALSE
957,2017-04-15,mica,MICA,743,3,3,FALSE,0.9,0.3,0.00181,5.1e-4,378.4313725490196,0.281767955801105,0.193,FALSE
957,2017-04-15,mica,MICA,743,3,3,FALSE,0.9,0.3,0.00181,5.1e-4,396.078431372549,0.281767955801105,0.202,FALSE
957,2017-04-15,mica,MICA,743,3,3,FALSE,0.9,0.3,0.00181,5.1e-4,401.9607843137254,0.281767955801105,0.205,FALSE
958,2017-04-15,laca,LACA7,743,6,1,FALSE,1.6,0.2,0.00482,0.0019,NA,0.39419087136929465,NA,FALSE
959,2017-04-15,laca,LACA7,743,6,2,FALSE,1.6,0.2,0.00549,0.00145,NA,0.2641165755919854,NA,FALSE
960,2017-04-15,laca,LACA7,743,6,3,FALSE,1.2,0.2,0.00298,7.4e-4,NA,0.24832214765100671,NA,FALSE
961,2017-04-15,laca,LACA7,743,7,1,FALSE,1.1,0.1,0.0035,7.1e-4,NA,0.20285714285714285,NA,FALSE
962,2017-04-15,laca,LACA7,743,7,2,FALSE,1,0.1,0.00369,5.6e-4,NA,0.15176151761517614,NA,FALSE
963,2017-04-15,laca,LACA7,743,7,3,FALSE,0.9,0.1,0.00226,4.6e-4,NA,0.20353982300884957,NA,FALSE
964,2017-04-15,laca,LACA7,743,8,1,FALSE,1.5,0.2,0.00577,0.00118,NA,0.20450606585788564,NA,FALSE
965,2017-04-15,laca,LACA7,743,8,2,FALSE,1.6,0.2,0.00565,0.00116,NA,0.20530973451327436,NA,FALSE
966,2017-04-15,laca,LACA7,743,8,3,FALSE,0.9,0.2,0.0021,4.4e-4,NA,0.20952380952380956,NA,FALSE
967,2017-04-15,amme,AMME,741,1,1,FALSE,8.4,1.6,0.39455,0.0589,178.04753820033955,0.14928399442402737,10.487,FALSE
967,2017-04-15,amme,AMME,741,1,1,FALSE,8.4,1.6,0.39455,0.0589,41.39219015280136,0.14928399442402737,2.438,FALSE
967,2017-04-15,amme,AMME,741,1,1,FALSE,8.4,1.6,0.39455,0.0589,131.88455008488964,0.14928399442402737,7.768,FALSE
968,2017-04-15,amme,AMME,741,1,2,FALSE,4.6,0.7,0.07067,0.01023,NA,0.14475732276779396,NA,FALSE
969,2017-04-15,amme,AMME,741,1,3,FALSE,7,1.4,0.27851,0.04135,NA,0.14846863667372806,NA,FALSE
970,2017-04-15,amme,AMME,742,1,1,FALSE,2.8,0.8,0.05047,0.01081,143.1082331174838,0.2141866455319992,1.547,FALSE
970,2017-04-15,amme,AMME,742,1,1,FALSE,2.8,0.8,0.05047,0.01081,132.28492136910268,0.2141866455319992,1.43,FALSE
970,2017-04-15,amme,AMME,742,1,1,FALSE,2.8,0.8,0.05047,0.01081,88.06660499537465,0.2141866455319992,0.952,FALSE
971,2017-04-15,amme,AMME,742,1,2,FALSE,2.9,0.8,0.04438,0.00957,NA,0.2156376746282109,NA,FALSE
972,2017-04-15,amme,AMME,742,1,3,FALSE,2.1,0.6,0.02869,0.00689,NA,0.2401533635413036,NA,FALSE
973,2017-04-15,amme,AMME,742,2,1,FALSE,2.5,0.4,0.02663,0.00548,NA,0.20578295155839277,NA,FALSE
974,2017-04-15,amme,AMME,742,2,2,FALSE,2.5,0.5,0.02536,0.00527,168.50094876660341,0.207807570977918,0.888,FALSE
974,2017-04-15,amme,AMME,742,2,2,FALSE,2.5,0.5,0.02536,0.00527,147.8178368121442,0.207807570977918,0.779,FALSE
974,2017-04-15,amme,AMME,742,2,2,FALSE,2.5,0.5,0.02536,0.00527,112.14421252371915,0.207807570977918,0.591,FALSE
975,2017-04-15,amme,AMME,742,2,3,FALSE,1.9,0.4,0.01825,0.00425,NA,0.23287671232876717,NA,FALSE
976,2017-04-15,aghe,URLI5,741,1,1,FALSE,5.2,0.2,0.01619,0.00271,237.63837638376384,0.16738727609635579,0.644,FALSE
976,2017-04-15,aghe,URLI5,741,1,1,FALSE,5.2,0.2,0.01619,0.00271,220.6642066420664,0.16738727609635579,0.598,FALSE
976,2017-04-15,aghe,URLI5,741,1,1,FALSE,5.2,0.2,0.01619,0.00271,258.67158671586714,0.16738727609635579,0.701,FALSE
977,2017-04-15,aghe,URLI5,741,1,2,FALSE,5.7,0.3,0.01576,0.00305,NA,0.1935279187817259,NA,FALSE
978,2017-04-15,aghe,URLI5,741,1,3,FALSE,5.9,0.2,0.01887,0.00342,NA,0.18124006359300474,NA,FALSE
979,2017-04-15,pler,PLER3,741,1,1,FALSE,4.8,0.4,0.04356,0.00812,139.28571428571428,0.1864095500459137,1.131,FALSE
979,2017-04-15,pler,PLER3,741,1,1,FALSE,4.8,0.4,0.04356,0.00812,123.89162561576354,0.1864095500459137,1.006,FALSE
979,2017-04-15,pler,PLER3,741,1,1,FALSE,4.8,0.4,0.04356,0.00812,68.10344827586206,0.1864095500459137,0.553,FALSE
980,2017-04-15,pler,PLER3,741,1,2,FALSE,5,0.3,0.03885,0.00793,NA,0.2041184041184041,NA,FALSE
981,2017-04-15,pler,PLER3,741,1,3,FALSE,4.6,0.2,0.02181,0.00438,NA,0.20082530949105917,NA,FALSE
982,2017-04-15,pler,PLER3,741,2,1,FALSE,8.7,0.5,0.10036,0.01722,NA,0.17158230370665603,NA,FALSE
983,2017-04-15,pler,PLER3,741,2,2,FALSE,7.2,0.4,0.06365,0.01028,250,0.1615082482325216,2.57,FALSE
983,2017-04-15,pler,PLER3,741,2,2,FALSE,7.2,0.4,0.06365,0.01028,221.59533073929964,0.1615082482325216,2.278,FALSE
983,2017-04-15,pler,PLER3,741,2,2,FALSE,7.2,0.4,0.06365,0.01028,173.63813229571986,0.1615082482325216,1.785,FALSE
984,2017-04-15,pler,PLER3,741,2,3,FALSE,6.2,0.4,0.04565,0.00743,NA,0.16276013143483023,NA,FALSE
985,2017-04-15,pler,PLER3,741,3,1,FALSE,6.4,0.4,0.05814,0.00927,NA,0.15944272445820434,NA,FALSE
986,2017-04-15,pler,PLER3,741,3,2,FALSE,3.9,0.3,0.02117,0.00335,NA,0.15824279641001415,NA,FALSE
987,2017-04-15,pler,PLER3,741,3,3,FALSE,6.6,0.4,0.06517,0.01123,165.8058771148709,0.17231855148074265,1.862,FALSE
987,2017-04-15,pler,PLER3,741,3,3,FALSE,6.6,0.4,0.06517,0.01123,80.40961709706144,0.17231855148074265,0.903,FALSE
987,2017-04-15,pler,PLER3,741,3,3,FALSE,6.6,0.4,0.06517,0.01123,167.40872662511129,0.17231855148074265,1.88,FALSE
988,2017-04-15,pler,PLER3,741,4,1,FALSE,7,0.3,0.04949,0.01005,NA,0.20307132754091736,NA,FALSE
989,2017-04-15,pler,PLER3,741,4,2,FALSE,6.4,0.4,0.04548,0.00846,NA,0.18601583113456466,NA,FALSE
990,2017-04-15,pler,PLER3,741,4,3,FALSE,7.4,0.4,0.05204,0.01075,NA,0.20657186779400458,NA,FALSE
991,2017-04-15,pler,PLER3,741,5,1,FALSE,6,0.4,0.05699,0.01101,NA,0.19319178803298825,NA,FALSE
992,2017-04-15,pler,PLER3,741,5,2,FALSE,4.8,0.4,0.04581,0.00846,NA,0.18467583497053047,NA,FALSE
993,2017-04-15,pler,PLER3,741,5,3,FALSE,4.4,0.3,0.03367,0.00586,NA,0.17404217404217404,NA,FALSE
994,2017-04-17,vuma,NA,756,1,1,FALSE,2.9,0.1,0.00581,0.00213,NA,0.36660929432013767,NA,FALSE
995,2017-04-17,vuma,NA,756,1,2,FALSE,3.2,0.1,0.00737,0.00277,NA,0.3758480325644505,NA,FALSE
996,2017-04-17,vuma,NA,756,1,3,FALSE,2.3,0.1,0.00351,0.00131,NA,0.3732193732193732,NA,FALSE
997,2017-04-17,vuma,NA,756,2,1,FALSE,6.6,0.1,0.01666,0.00547,NA,0.32833133253301316,NA,FALSE
998,2017-04-17,vuma,NA,756,2,2,FALSE,6,0.1,0.01457,0.00515,NA,0.35346602608098837,NA,FALSE
999,2017-04-17,vuma,NA,756,2,3,FALSE,5.8,0.1,0.01531,0.00579,NA,0.37818419333768777,NA,FALSE
1000,2017-04-17,vuma,NA,756,3,1,FALSE,4.6,0.1,0.01122,0.0037200000000000002,NA,0.3315508021390374,NA,FALSE
1001,2017-04-17,vuma,NA,756,3,2,FALSE,4.8,0.1,0.01258,0.0046,NA,0.3656597774244833,NA,FALSE
1002,2017-04-17,vuma,NA,756,3,3,FALSE,4.6,0.1,0.01239,0.00408,NA,0.3292978208232446,NA,NA
1003,2017-04-17,vuma,NA,756,4,1,FALSE,5.2,0.1,0.01657,0.00584,NA,0.35244417622208807,NA,FALSE
1004,2017-04-17,vuma,NA,756,4,2,FALSE,3.7,0.1,0.00685,0.00215,NA,0.31386861313868614,NA,FALSE
1005,2017-04-17,vuma,NA,756,4,3,FALSE,5.6,0.1,0.01633,0.00531,NA,0.3251684017146356,NA,FALSE
1006,2017-04-17,vuma,NA,756,5,1,FALSE,3.2,0.1,0.00636,0.00242,NA,0.380503144654088,NA,FALSE
1007,2017-04-17,vuma,NA,756,5,2,FALSE,2.5,0.1,0.00378,0.00122,NA,0.32275132275132273,NA,FALSE
1008,2017-04-17,vuma,NA,756,5,3,FALSE,3.5,0.1,0.00792,0.00271,NA,0.3421717171717172,NA,FALSE
1009,2017-04-17,brma,BRMA3,756,1,1,FALSE,3.2,0.3,0.00924,0.00313,221.7252396166134,0.33874458874458874,0.694,FALSE
1009,2017-04-17,brma,BRMA3,756,1,1,FALSE,3.2,0.3,0.00924,0.00313,146.96485623003196,0.33874458874458874,0.46,FALSE
1009,2017-04-17,brma,BRMA3,756,1,1,FALSE,3.2,0.3,0.00924,0.00313,317.8913738019169,0.33874458874458874,0.995,FALSE
1010,2017-04-17,brma,BRMA3,756,1,2,FALSE,2.6,0.2,0.00538,0.00191,NA,0.3550185873605948,NA,FALSE
1011,2017-04-17,brma,BRMA3,756,1,3,FALSE,3.6,0.4,0.01541,0.00489,NA,0.3173264114211551,NA,FALSE
1012,2017-04-17,brma,BRMA3,756,2,1,FALSE,2.5,0.3,0.00777,0.00239,NA,0.3075933075933076,NA,FALSE
1013,2017-04-17,brma,BRMA3,756,2,2,FALSE,2.5,0.4,0.01011,0.00293,169.62457337883959,0.2898120672601385,0.497,FALSE
1013,2017-04-17,brma,BRMA3,756,2,2,FALSE,2.5,0.4,0.01011,0.00293,225.59726962457339,0.2898120672601385,0.661,FALSE
1013,2017-04-17,brma,BRMA3,756,2,2,FALSE,2.5,0.4,0.01011,0.00293,174.40273037542664,0.2898120672601385,0.511,FALSE
1014,2017-04-17,brma,BRMA3,756,2,3,FALSE,2.5,0.2,0.00675,0.00227,NA,0.33629629629629626,NA,FALSE
1015,2017-04-17,brma,BRMA3,756,3,1,FALSE,4,0.4,0.01761,0.00554,NA,0.31459398069278816,NA,FALSE
1016,2017-04-17,brma,BRMA3,756,3,2,FALSE,4.5,0.4,0.01898,0.00578,NA,0.30453108535300316,NA,FALSE
1017,2017-04-17,brma,BRMA3,756,3,3,FALSE,4.5,0.5,0.216,0.00604,213.74172185430461,0.027962962962962964,1.291,FALSE
1017,2017-04-17,brma,BRMA3,756,3,3,FALSE,4.5,0.5,0.216,0.00604,217.5496688741722,0.027962962962962964,1.314,FALSE
1017,2017-04-17,brma,BRMA3,756,3,3,FALSE,4.5,0.5,0.216,0.00604,218.70860927152316,0.027962962962962964,1.321,FALSE
1018,2017-04-17,brma,BRMA3,756,4,1,FALSE,4.8,0.4,0.01649,0.00478,NA,0.28987265009096425,NA,FALSE
1019,2017-04-17,brma,BRMA3,756,4,2,FALSE,4,0.3,0.01196,0.00371,NA,0.3102006688963211,NA,FALSE
1020,2017-04-17,brma,BRMA3,756,4,3,FALSE,4.5,0.4,0.01675,0.00578,NA,0.34507462686567164,NA,FALSE
1021,2017-04-17,homu,HOMU,756,1,1,FALSE,2.9,0.3,0.01227,0.00378,193.1216931216931,0.3080684596577017,0.73,FALSE
1021,2017-04-17,homu,HOMU,756,1,1,FALSE,2.9,0.3,0.01227,0.00378,143.12169312169314,0.3080684596577017,0.541,FALSE
1021,2017-04-17,homu,HOMU,756,1,1,FALSE,2.9,0.3,0.01227,0.00378,176.45502645502646,0.3080684596577017,0.667,FALSE
1022,2017-04-17,homu,HOMU,756,1,2,FALSE,2.1,0.4,0.00825,0.00263,NA,0.3187878787878788,NA,FALSE
1023,2017-04-17,homu,HOMU,756,1,3,FALSE,2.3,0.4,0.00992,0.00303,NA,0.3054435483870968,NA,FALSE
1024,2017-04-17,lowr,LOWR2,756,1,1,FALSE,1.7,1.3,0.0391,0.00715,NA,0.18286445012787722,NA,FALSE
1025,2017-04-17,lowr,LOWR2,756,1,2,FALSE,1.8,1.2,0.05837,0.00999,NA,0.17114956313174579,NA,FALSE
1026,2017-04-17,lowr,LOWR2,756,1,3,FALSE,2,1.3,0.06293,0.01111,NA,0.17654536786906086,NA,FALSE
1027,2017-04-17,mica,MICA,756,1,1,FALSE,1.5,0.4,0.00426,0.00124,NA,0.29107981220657275,NA,FALSE
1028,2017-04-17,mica,MICA,756,1,2,FALSE,1.4,0.3,0.00368,0.00102,NA,0.27717391304347827,NA,FALSE
1029,2017-04-17,mica,MICA,756,1,3,FALSE,1.4,0.4,0.00383,0.00121,NA,0.3159268929503916,NA,FALSE
1030,2017-04-17,mica,MICA,756,2,1,FALSE,1.5,0.3,0.00453,0.00139,NA,0.30684326710816773,NA,FALSE
1031,2017-04-17,mica,MICA,756,2,2,FALSE,1.6,0.3,0.00463,0.0015,NA,0.32397408207343414,NA,FALSE
1032,2017-04-17,mica,MICA,756,2,3,FALSE,1.5,0.3,0.00444,0.00141,NA,0.31756756756756754,NA,FALSE
1033,2017-04-17,mica,MICA,756,3,1,FALSE,1.2,0.3,0.00299,0.00101,NA,0.3377926421404682,NA,FALSE
1034,2017-04-17,mica,MICA,756,3,2,FALSE,1.2,0.3,0.00338,0.00117,NA,0.34615384615384615,NA,FALSE
1035,2017-04-17,mica,MICA,756,3,3,FALSE,1.3,0.3,0.00333,0.00113,NA,0.3393393393393393,NA,FALSE
1036,2017-04-17,mica,MICA,756,4,1,FALSE,1.2,0.3,0.00282,8.7e-4,NA,0.30851063829787234,NA,FALSE
1037,2017-04-17,mica,MICA,756,4,2,FALSE,1.3,0.3,0.00357,0.00104,NA,0.2913165266106442,NA,FALSE
1038,2017-04-17,mica,MICA,756,4,3,FALSE,1.2,0.4,0.00362,0.00121,NA,0.3342541436464088,NA,FALSE
1039,2017-04-17,mica,MICA,756,5,1,FALSE,1.2,0.3,0.00307,0.00107,NA,0.34853420195439744,NA,FALSE
1040,2017-04-17,mica,MICA,756,5,2,FALSE,1,0.3,0.00264,9.5e-4,NA,0.35984848484848486,NA,FALSE
1041,2017-04-17,mica,MICA,756,5,3,FALSE,1.2,0.3,0.00296,0.001,NA,0.33783783783783783,NA,FALSE
1042,2017-04-17,aghe,URLI5,756,1,1,FALSE,7.6,0.6,0.04074,0.00738,NA,0.18114874815905746,NA,FALSE
1043,2017-04-17,aghe,URLI5,756,1,2,FALSE,7.4,0.4,0.03631,0.00667,NA,0.18369595152850451,NA,FALSE
1044,2017-04-17,aghe,URLI5,756,1,3,FALSE,8.4,0.5,0.05013,0.00843,NA,0.16816277678037103,NA,FALSE
1045,2017-04-17,aghe,URLI5,756,2,1,FALSE,5,0.4,0.02527,0.00523,NA,0.2069647803719826,NA,FALSE
1046,2017-04-17,aghe,URLI5,756,2,2,FALSE,6,0.4,0.03508,0.00614,NA,0.1750285062713797,NA,FALSE
1047,2017-04-17,aghe,URLI5,756,2,3,FALSE,6.4,0.5,0.03635,0.00662,NA,0.18211829436038515,NA,FALSE
1048,2017-04-17,aghe,URLI5,756,3,1,FALSE,8.8,0.5,0.05661,0.0098,NA,0.17311429076134957,NA,FALSE
1049,2017-04-17,aghe,URLI5,756,3,2,FALSE,9.3,0.6,0.07315,0.01135,NA,0.15516062884483936,NA,FALSE
1050,2017-04-17,aghe,URLI5,756,3,3,FALSE,9,0.5,0.0602,0.01057,NA,0.1755813953488372,NA,FALSE
1051,2017-04-17,eupe,EUSP,756,1,1,FALSE,1.3,0.6,0.00978,0.00335,NA,0.3425357873210634,NA,FALSE
1052,2017-04-17,eupe,EUSP,756,1,2,FALSE,1.2,0.6,0.00865,0.00318,NA,0.36763005780346825,NA,FALSE
1053,2017-04-17,eupe,EUSP,756,1,3,FALSE,1.4,0.6,0.00864,0.00266,NA,0.30787037037037035,NA,FALSE
1054,2017-04-17,eupe,EUSP,756,2,1,FALSE,1.1,0.5,0.00478,0.00197,NA,0.41213389121338906,NA,FALSE
1055,2017-04-17,eupe,EUSP,756,2,2,FALSE,1,0.5,0.00529,0.00205,NA,0.387523629489603,NA,FALSE
1056,2017-04-17,eupe,EUSP,756,2,3,FALSE,1.1,0.5,0.00509,0.00199,NA,0.39096267190569745,NA,FALSE
1057,2017-04-17,eupe,EUSP,756,3,1,FALSE,1.5,0.7,0.01091,0.00397,NA,0.3638863428047662,NA,FALSE
1058,2017-04-17,eupe,EUSP,756,3,2,FALSE,1.2,0.6,0.0089,0.00346,NA,0.3887640449438202,NA,FALSE
1059,2017-04-17,eupe,EUSP,756,3,3,FALSE,1.5,0.6,0.00997,0.00331,NA,0.3319959879638917,NA,FALSE
1060,2017-04-17,saco,SACO6,756,1,1,FALSE,0.9,0.6,0.01311,0.00339,NA,0.2585812356979405,NA,FALSE
1061,2017-04-17,saco,SACO6,756,1,2,FALSE,0.9,0.5,0.00873,0.00231,NA,0.2646048109965636,NA,FALSE
1062,2017-04-17,saco,SACO6,756,1,3,FALSE,0.7,0.5,0.00787,0.00225,NA,0.28589580686149935,NA,FALSE
1063,2017-04-17,saco,SACO6,756,2,1,FALSE,1,0.5,0.01149,0.00337,NA,0.29329852045256743,NA,FALSE
1064,2017-04-17,saco,SACO6,756,2,2,FALSE,0.5,0.3,0.00358,0.00093000000000000005,NA,0.2597765363128492,NA,FALSE
1065,2017-04-17,saco,SACO6,756,2,3,FALSE,1,0.5,0.01208,0.00358,NA,0.2963576158940397,NA,FALSE
1066,2017-04-17,amme,AMME,756,1,1,FALSE,1.9,0.5,0.0244,0.00548,NA,0.2245901639344262,NA,FALSE
1067,2017-04-17,amme,AMME,756,1,2,FALSE,1,0.2,0.00643,0.00143,NA,0.2223950233281493,NA,FALSE
1068,2017-04-17,amme,AMME,756,1,3,FALSE,2.3,0.5,0.03021,0.00625,NA,0.20688513737173123,NA,FALSE
1069,2017-04-17,laca,LACA7,756,1,1,FALSE,1.7,0.3,0.00871,0.00148,NA,0.16991963260619974,NA,FALSE
1070,2017-04-17,laca,LACA7,756,1,2,FALSE,1.5,0.3,0.00707,0.00116,NA,0.16407355021216408,NA,FALSE
1071,2017-04-17,laca,LACA7,756,1,3,FALSE,1.6,0.3,0.00914,0.00164,NA,0.17943107221006563,NA,FALSE
1072,2017-04-17,laca,LACA7,756,2,1,FALSE,1.9,0.3,0.01303,0.0022,NA,0.1688411358403684,NA,FALSE
1073,2017-04-17,laca,LACA7,756,2,2,FALSE,1.3,0.2,0.00769,0.00125,NA,0.16254876462938883,NA,FALSE
1074,2017-04-17,laca,LACA7,756,2,3,FALSE,3.5,0.4,0.03868,0.00657,NA,0.16985522233712513,NA,FALSE
1075,2017-04-17,laca,LACA7,756,3,1,FALSE,1.5,0.2,0.00608,0.00131,NA,0.21546052631578946,NA,FALSE
1076,2017-04-17,laca,LACA7,756,3,2,FALSE,1.1,0.2,0.00396,8.7e-4,NA,0.2196969696969697,NA,FALSE
1077,2017-04-17,laca,LACA7,756,3,3,FALSE,1.3,0.2,0.00415,9.1e-4,NA,0.21927710843373494,NA,FALSE
1078,2017-04-17,laca,LACA7,756,4,1,FALSE,1,0.2,0.00462,7.8e-4,NA,0.16883116883116883,NA,FALSE
1079,2017-04-17,laca,LACA7,756,4,2,FALSE,1,0.2,0.00436,6.7e-4,NA,0.1536697247706422,NA,FALSE
1080,2017-04-17,laca,LACA7,756,4,3,FALSE,1,0.2,0.00394,6.3e-4,NA,0.1598984771573604,NA,FALSE
1081,2017-04-17,pler,PLER3,756,1,1,FALSE,6.4,0.3,0.05197,0.01456,NA,0.28016163171060227,NA,FALSE
1082,2017-04-17,pler,PLER3,756,1,2,FALSE,4.6,0.2,0.01969,0.00609,NA,0.3092940578974099,NA,FALSE
1083,2017-04-17,pler,PLER3,756,1,3,FALSE,5,0.3,0.02655,0.00839,NA,0.3160075329566855,NA,FALSE
1084,2017-04-17,pler,PLER3,756,2,1,FALSE,6.9,0.3,0.04024,0.01118,NA,0.2778330019880716,NA,FALSE
1085,2017-04-17,pler,PLER3,756,2,2,FALSE,7.2,0.3,0.05027,0.01341,NA,0.2667594987069823,NA,FALSE
1086,2017-04-17,pler,PLER3,756,2,3,FALSE,5.9,0.2,0.03314,0.00824,NA,0.24864212432106217,NA,FALSE
1087,2017-04-17,pler,PLER3,756,3,1,FALSE,6,0.3,0.03573,0.00925,NA,0.258886090120347,NA,FALSE
1088,2017-04-17,pler,PLER3,756,3,2,FALSE,4.3,0.2,0.01673,0.00528,NA,0.31560071727435746,NA,FALSE
1089,2017-04-17,pler,PLER3,756,3,3,FALSE,5.6,0.2,0.02584,0.00705,NA,0.2728328173374613,NA,FALSE
1090,2017-04-17,pler,PLER3,756,4,1,FALSE,7.1,0.3,0.05152,0.01393,NA,0.27038043478260865,NA,FALSE
1091,2017-04-17,pler,PLER3,756,4,2,FALSE,6.6,0.2,0.02955,0.00936,NA,0.316751269035533,NA,FALSE
1092,2017-04-17,pler,PLER3,756,4,3,FALSE,8.3,0.3,0.06789,0.01884,NA,0.2775077330976579,NA,FALSE
1093,2017-04-17,pler,PLER3,756,5,1,FALSE,6.4,0.3,0.04076,0.01012,NA,0.24828263002944065,NA,FALSE
1094,2017-04-17,pler,PLER3,756,5,2,FALSE,4.7,0.2,0.01972,0.00547,NA,0.2773833671399594,NA,FALSE
1095,2017-04-17,pler,PLER3,756,5,3,FALSE,5.8,0.3,0.03383,0.0093,NA,0.27490393142181496,NA,FALSE
1096,2017-04-18,lowr,LOWR2,751,1,1,FALSE,2.2,2,0.12003,0.0182,NA,0.15162875947679746,NA,FALSE
1097,2017-04-18,lowr,LOWR2,751,1,2,FALSE,2.1,1.9,0.11025,0.01752,NA,0.15891156462585035,NA,FALSE
1098,2017-04-18,lowr,LOWR2,751,1,3,FALSE,1.8,1.1,0.04521,0.00847,NA,0.1873479318734793,NA,FALSE
1099,2017-04-18,lowr,LOWR2,751,2,1,FALSE,1.7,1.2,0.03167,0.00747,NA,0.23586990843069153,NA,FALSE
1100,2017-04-18,lowr,LOWR2,751,2,2,FALSE,1.5,1,0.02793,0.0063,NA,0.2255639097744361,NA,FALSE
1101,2017-04-18,lowr,LOWR2,751,2,3,FALSE,1.1,0.9,0.01602,0.0037200000000000002,NA,0.23220973782771537,NA,FALSE
1102,2017-04-18,lowr,LOWR2,751,3,1,FALSE,1,0.8,0.0211,0.00334,NA,0.15829383886255924,NA,FALSE
1103,2017-04-18,lowr,LOWR2,751,3,2,FALSE,1.2,1.1,0.03018,0.00556,NA,0.18422796554009277,NA,FALSE
1104,2017-04-18,lowr,LOWR2,751,3,3,FALSE,0.9,0.7,0.01343,0.00208,NA,0.1548771407297096,NA,FALSE
1105,2017-04-18,lowr,LOWR2,751,4,1,FALSE,1.5,1.1,0.03712,0.00836,NA,0.22521551724137928,NA,FALSE
1106,2017-04-18,lowr,LOWR2,751,4,2,FALSE,1.5,1.3,0.03717,0.008,NA,0.21522733387140167,NA,FALSE
1107,2017-04-18,lowr,LOWR2,751,4,3,FALSE,1.4,0.8,0.03027,0.00625,NA,0.2064750578130162,NA,FALSE
1108,2017-04-18,lowr,LOWR2,751,5,1,FALSE,1,0.8,0.01347,0.00237,NA,0.1759465478841871,NA,FALSE
1109,2017-04-18,lowr,LOWR2,751,5,2,FALSE,0.9,0.8,0.01158,0.00198,NA,0.17098445595854922,NA,FALSE
1110,2017-04-18,lowr,LOWR2,751,5,3,FALSE,1,1,0.01556,0.00274,NA,0.17609254498714652,NA,FALSE
1111,2017-04-18,lowr,LOWR2,750,1,1,FALSE,1.2,0.8,0.01952,0.00434,NA,0.2223360655737705,NA,FALSE
1112,2017-04-18,lowr,LOWR2,750,1,2,FALSE,1,0.6,0.01293,0.00295,NA,0.22815158546017014,NA,FALSE
